app,machine,scene,layout,intersect,ray_count,hits,trace_time-ms,group,ray_type,total-memory-b,bvh-memory-b
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,1048576,1046997,38,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,2097152,2094006,58,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,4194304,4188024,85,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,8388608,8376082,136,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,262144,261744,36,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,524288,523487,34,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,1048576,1046997,37,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,2097152,2094006,57,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,4194304,4188024,82,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,8388608,8376082,133,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,262144,261744,36,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,524288,523487,34,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,1048576,1046997,37,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,2097152,2094006,57,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,4194304,4188024,83,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,8388608,8376082,134,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,262144,261744,37,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,524288,523487,35,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,1048576,1046997,38,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,2097152,2094006,58,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,4194304,4188024,83,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,8388608,8376082,133,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,262144,261744,37,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,524288,523487,35,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,1048576,1046997,38,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,2097152,2094006,58,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,4194304,4188024,83,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,8388608,8376082,134,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,262144,261744,37,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,524288,523487,35,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,1048576,1046997,38,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,2097152,2094006,57,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,4194304,4188024,83,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,8388608,8376082,133,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,262144,261744,36,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,524288,523487,34,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,1048576,1046997,36,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,2097152,2094006,56,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,4194304,4188024,82,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,8388608,8376082,133,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,262144,261744,35,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,524288,523487,33,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,1048576,1046997,36,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,2097152,2094006,56,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,4194304,4188024,82,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq-align16,mt,8388608,8376082,133,bvh2,primary,386278864,32307568
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,262144,261744,36,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,524288,523487,34,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,1048576,1046997,37,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,2097152,2094006,56,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,4194304,4188024,83,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,8388608,8376082,136,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,262144,261744,34,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,524288,523487,33,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,1048576,1046997,36,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,2097152,2094006,55,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,4194304,4188024,82,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,8388608,8376082,135,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,262144,261744,35,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,524288,523487,33,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,1048576,1046997,36,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,2097152,2094006,56,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,4194304,4188024,83,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,8388608,8376082,133,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,262144,261744,35,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,524288,523487,34,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,1048576,1046997,36,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,2097152,2094006,56,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,4194304,4188024,84,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,8388608,8376082,135,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,262144,261744,35,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,524288,523487,33,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,1048576,1046997,36,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,2097152,2094006,57,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,4194304,4188024,85,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,8388608,8376082,136,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,262144,261744,34,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,524288,523487,33,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,1048576,1046997,35,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,2097152,2094006,57,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,4194304,4188024,83,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,8388608,8376082,133,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,262144,261744,35,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,524288,523487,33,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,1048576,1046997,36,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,2097152,2094006,58,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,4194304,4188024,85,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,8388608,8376082,136,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,262144,261744,34,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,524288,523487,33,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,1048576,1046997,35,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,2097152,2094006,55,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,4194304,4188024,82,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,8388608,8376082,133,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,262144,261744,35,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,524288,523487,33,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,1048576,1046997,36,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,2097152,2094006,56,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,4194304,4188024,83,bvh2,primary,378201972,24230676
rt,cuda,san-miguel-x35-y22-z47,sg-eq,mt,8388608,8376082,134,bvh2,primary,378201972,24230676
rt,cuda,white-oak,pbrt-align16,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,2097152,2063483,31,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,4194304,4126917,55,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,8388608,8253871,105,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,2097152,2063483,31,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,4194304,4126917,58,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,8388608,8253871,104,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,1048576,1031733,14,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,2097152,2063483,28,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,4194304,4126917,56,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,8388608,8253871,104,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,1048576,1031733,14,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,2097152,2063483,28,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,4194304,4126917,55,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,8388608,8253871,104,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,2097152,2063483,31,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,4194304,4126917,55,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,8388608,8253871,104,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,2097152,2063483,30,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,4194304,4126917,59,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,8388608,8253871,107,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,2097152,2063483,31,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,4194304,4126917,55,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,8388608,8253871,104,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,2097152,2063483,30,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,4194304,4126917,55,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,8388608,8253871,104,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,2097152,2063483,31,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,4194304,4126917,58,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-align16,mt,8388608,8253871,104,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,2097152,2063483,29,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,4194304,4126917,54,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,8388608,8253871,103,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,2097152,2063483,29,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,4194304,4126917,56,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,8388608,8253871,107,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,2097152,2063483,31,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,4194304,4126917,55,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,8388608,8253871,106,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,2097152,2063483,31,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,4194304,4126917,58,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,8388608,8253871,104,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,2097152,2063483,31,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,4194304,4126917,58,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,8388608,8253871,107,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,2097152,2063483,30,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,4194304,4126917,59,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,8388608,8253871,104,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,1048576,1031733,14,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,2097152,2063483,29,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,4194304,4126917,55,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,8388608,8253871,103,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,1048576,1031733,15,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,2097152,2063483,29,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,4194304,4126917,55,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,8388608,8253871,103,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,262144,257940,4,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,524288,515856,7,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,1048576,1031733,14,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,2097152,2063483,29,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,4194304,4126917,54,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt,mt,8388608,8253871,104,bvh2,primary,1557248,233888
rt,cuda,white-oak,pbrt-q16,mt,262144,257940,4,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,524288,515856,7,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,1048576,1031733,15,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,2097152,2063483,31,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,4194304,4126917,56,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,8388608,8253871,105,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,262144,257940,4,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,524288,515856,7,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,1048576,1031733,15,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,2097152,2063483,31,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,4194304,4126917,59,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,8388608,8253871,109,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,262144,257940,4,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,524288,515856,7,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,1048576,1031733,15,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,2097152,2063483,31,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,4194304,4126917,59,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,8388608,8253871,108,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,262144,257940,4,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,524288,515856,8,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,1048576,1031733,15,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,2097152,2063483,29,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,4194304,4126917,56,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,8388608,8253871,106,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,262144,257940,4,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,524288,515856,7,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,1048576,1031733,15,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,2097152,2063483,31,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,4194304,4126917,56,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,8388608,8253871,106,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,262144,257940,4,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,524288,515856,7,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,1048576,1031733,15,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,2097152,2063483,29,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,4194304,4126917,56,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,8388608,8253871,106,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,262144,257940,4,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,524288,515856,7,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,1048576,1031733,15,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,2097152,2063483,29,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,4194304,4126917,56,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,8388608,8253871,106,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,262144,257940,4,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,524288,515856,7,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,1048576,1031733,15,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,2097152,2063483,31,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,4194304,4126917,60,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,8388608,8253871,106,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,262144,257940,4,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,524288,515856,7,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,1048576,1031733,15,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,2097152,2063483,31,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,4194304,4126917,59,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16,mt,8388608,8253871,107,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16-soaos,mt,262144,257940,4,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16-soaos,mt,524288,515856,7,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16-soaos,mt,1048576,1031733,15,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16-soaos,mt,2097152,2063483,32,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16-soaos,mt,4194304,4126917,60,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16-soaos,mt,8388608,8253871,110,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16-soaos,mt,262144,257940,4,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16-soaos,mt,524288,515856,8,bvh2,primary,1440304,116944
rt,cuda,white-oak,pbrt-q16-soaos,mt,1048576,1031733,15,bvh2,primary,1440304,116944
