app,machine,scene,layout,query-count,cpq-time-ms,fcpw-cpq-time-ms,build-time-ms,fcpw-build-time-ms,group,total-memory-b,bvh-memory-b
cpq,cuda,hairball,bvh8-q8,1048576,145,NA,NA,NA,bvh8,109235192,5555192
cpq,cuda,hairball,bvh8-q8,1048576,145,NA,NA,NA,bvh8,109235192,5555192
cpq,cuda,hairball,bvh8-q8,1048576,146,NA,NA,NA,bvh8,109235192,5555192
cpq,cuda,hairball,bvh8-q8,1048576,145,NA,NA,NA,bvh8,109235192,5555192
cpq,cuda,hairball,bvh8-q8,1048576,145,NA,NA,NA,bvh8,109235192,5555192
cpq,cuda,hairball,bvh8-q8,1048576,145,NA,NA,NA,bvh8,109235192,5555192
cpq,cuda,hairball,bvh8-q8,1048576,145,NA,NA,NA,bvh8,109235192,5555192
cpq,cuda,hairball,bvh8-q8,1048576,145,NA,NA,NA,bvh8,109235192,5555192
cpq,cuda,hairball,bvh8-q8,1048576,145,NA,NA,NA,bvh8,109235192,5555192
cpq,cuda,hairball,bvh8-q8-ci-align16,1048576,111,NA,NA,NA,bvh8,108254864,4574864
cpq,cuda,hairball,bvh8-q8-ci-align16,1048576,104,NA,NA,NA,bvh8,108254864,4574864
cpq,cuda,hairball,bvh8-q8-ci-align16,1048576,104,NA,NA,NA,bvh8,108254864,4574864
cpq,cuda,hairball,bvh8-q8-ci-align16,1048576,103,NA,NA,NA,bvh8,108254864,4574864
cpq,cuda,hairball,bvh8-q8-ci-align16,1048576,103,NA,NA,NA,bvh8,108254864,4574864
cpq,cuda,hairball,bvh8-q8-ci-align16,1048576,103,NA,NA,NA,bvh8,108254864,4574864
cpq,cuda,hairball,bvh8-q8-ci-align16,1048576,103,NA,NA,NA,bvh8,108254864,4574864
cpq,cuda,hairball,bvh8-q8-ci-align16,1048576,103,NA,NA,NA,bvh8,108254864,4574864
cpq,cuda,hairball,bvh8-q8-ci-align16,1048576,103,NA,NA,NA,bvh8,108254864,4574864
cpq,cuda,hairball,bvh8-q8-ci,1048576,145,NA,NA,NA,bvh8,107928088,4248088
cpq,cuda,hairball,bvh8-q8-ci,1048576,136,NA,NA,NA,bvh8,107928088,4248088
cpq,cuda,hairball,bvh8-q8-ci,1048576,136,NA,NA,NA,bvh8,107928088,4248088
cpq,cuda,hairball,bvh8-q8-ci,1048576,136,NA,NA,NA,bvh8,107928088,4248088
cpq,cuda,hairball,bvh8-q8-ci,1048576,136,NA,NA,NA,bvh8,107928088,4248088
cpq,cuda,hairball,bvh8-q8-ci,1048576,136,NA,NA,NA,bvh8,107928088,4248088
cpq,cuda,hairball,bvh8-q8-ci,1048576,136,NA,NA,NA,bvh8,107928088,4248088
cpq,cuda,hairball,bvh8-q8-ci,1048576,136,NA,NA,NA,bvh8,107928088,4248088
cpq,cuda,hairball,bvh8-q8-ci,1048576,136,NA,NA,NA,bvh8,107928088,4248088
cpq,cuda,sponza,bvh8-align16,1048576,33,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8-align16,1048576,32,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8-align16,1048576,31,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8-align16,1048576,31,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8-align16,1048576,31,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8-align16,1048576,31,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8-align16,1048576,31,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8-align16,1048576,31,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8-align16,1048576,31,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8,1048576,56,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8,1048576,52,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8,1048576,51,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8,1048576,51,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8,1048576,51,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8,1048576,51,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8,1048576,51,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8,1048576,51,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8,1048576,51,NA,NA,NA,bvh8,10389324,947712
cpq,cuda,sponza,bvh8-q16-align16,1048576,32,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-align16,1048576,32,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-align16,1048576,31,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-align16,1048576,31,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-align16,1048576,29,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-align16,1048576,29,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-align16,1048576,29,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-align16,1048576,29,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-align16,1048576,29,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16,1048576,37,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16,1048576,36,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16,1048576,36,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16,1048576,36,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16,1048576,36,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16,1048576,34,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16,1048576,34,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16,1048576,34,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16,1048576,34,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16-ci-align16,1048576,27,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-ci-align16,1048576,27,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-ci-align16,1048576,27,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-ci-align16,1048576,26,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-ci-align16,1048576,26,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-ci-align16,1048576,26,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-ci-align16,1048576,26,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-ci-align16,1048576,26,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-ci-align16,1048576,25,NA,NA,NA,bvh8,10152396,710784
cpq,cuda,sponza,bvh8-q16-ci,1048576,35,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16-ci,1048576,35,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16-ci,1048576,34,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16-ci,1048576,34,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16-ci,1048576,34,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16-ci,1048576,34,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16-ci,1048576,33,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16-ci,1048576,34,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q16-ci,1048576,32,NA,NA,NA,bvh8,10122780,681168
cpq,cuda,sponza,bvh8-q8-align16,1048576,32,NA,NA,NA,bvh8,9974700,533088
cpq,cuda,sponza,bvh8-q8-align16,1048576,32,NA,NA,NA,bvh8,9974700,533088
cpq,cuda,sponza,bvh8-q8-align16,1048576,31,NA,NA,NA,bvh8,9974700,533088
cpq,cuda,sponza,bvh8-q8-align16,1048576,31,NA,NA,NA,bvh8,9974700,533088
cpq,cuda,sponza,bvh8-q8-align16,1048576,30,NA,NA,NA,bvh8,9974700,533088
cpq,cuda,sponza,bvh8-q8-align16,1048576,29,NA,NA,NA,bvh8,9974700,533088
cpq,cuda,sponza,bvh8-q8-align16,1048576,29,NA,NA,NA,bvh8,9974700,533088
cpq,cuda,sponza,bvh8-q8-align16,1048576,29,NA,NA,NA,bvh8,9974700,533088
cpq,cuda,sponza,bvh8-q8-align16,1048576,29,NA,NA,NA,bvh8,9974700,533088
cpq,cuda,sponza,bvh8-q8,1048576,36,NA,NA,NA,bvh8,9945084,503472
cpq,cuda,sponza,bvh8-q8,1048576,35,NA,NA,NA,bvh8,9945084,503472
cpq,cuda,sponza,bvh8-q8,1048576,34,NA,NA,NA,bvh8,9945084,503472
cpq,cuda,sponza,bvh8-q8,1048576,34,NA,NA,NA,bvh8,9945084,503472
cpq,cuda,sponza,bvh8-q8,1048576,34,NA,NA,NA,bvh8,9945084,503472
cpq,cuda,sponza,bvh8-q8,1048576,34,NA,NA,NA,bvh8,9945084,503472
cpq,cuda,sponza,bvh8-q8,1048576,34,NA,NA,NA,bvh8,9945084,503472
cpq,cuda,sponza,bvh8-q8,1048576,32,NA,NA,NA,bvh8,9945084,503472
cpq,cuda,sponza,bvh8-q8,1048576,32,NA,NA,NA,bvh8,9945084,503472
cpq,cuda,sponza,bvh8-q8-ci-align16,1048576,28,NA,NA,NA,bvh8,9856236,414624
cpq,cuda,sponza,bvh8-q8-ci-align16,1048576,27,NA,NA,NA,bvh8,9856236,414624
cpq,cuda,sponza,bvh8-q8-ci-align16,1048576,27,NA,NA,NA,bvh8,9856236,414624
cpq,cuda,sponza,bvh8-q8-ci-align16,1048576,27,NA,NA,NA,bvh8,9856236,414624
cpq,cuda,sponza,bvh8-q8-ci-align16,1048576,27,NA,NA,NA,bvh8,9856236,414624
cpq,cuda,sponza,bvh8-q8-ci-align16,1048576,27,NA,NA,NA,bvh8,9856236,414624
cpq,cuda,sponza,bvh8-q8-ci-align16,1048576,26,NA,NA,NA,bvh8,9856236,414624
cpq,cuda,sponza,bvh8-q8-ci-align16,1048576,25,NA,NA,NA,bvh8,9856236,414624
cpq,cuda,sponza,bvh8-q8-ci-align16,1048576,25,NA,NA,NA,bvh8,9856236,414624
cpq,cuda,sponza,bvh8-q8-ci,1048576,34,NA,NA,NA,bvh8,9826620,385008
cpq,cuda,sponza,bvh8-q8-ci,1048576,34,NA,NA,NA,bvh8,9826620,385008
cpq,cuda,sponza,bvh8-q8-ci,1048576,33,NA,NA,NA,bvh8,9826620,385008
cpq,cuda,sponza,bvh8-q8-ci,1048576,33,NA,NA,NA,bvh8,9826620,385008
cpq,cuda,sponza,bvh8-q8-ci,1048576,33,NA,NA,NA,bvh8,9826620,385008
cpq,cuda,sponza,bvh8-q8-ci,1048576,33,NA,NA,NA,bvh8,9826620,385008
cpq,cuda,sponza,bvh8-q8-ci,1048576,33,NA,NA,NA,bvh8,9826620,385008
cpq,cuda,sponza,bvh8-q8-ci,1048576,33,NA,NA,NA,bvh8,9826620,385008
cpq,cuda,sponza,bvh8-q8-ci,1048576,31,NA,NA,NA,bvh8,9826620,385008
cpq,cuda,power-plant,bvh8-align16,1048576,79,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8-align16,1048576,78,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8-align16,1048576,78,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8-align16,1048576,78,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8-align16,1048576,78,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8-align16,1048576,78,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8-align16,1048576,78,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8-align16,1048576,78,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8-align16,1048576,78,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8,1048576,116,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8,1048576,110,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8,1048576,110,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8,1048576,110,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8,1048576,110,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8,1048576,110,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8,1048576,110,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8,1048576,110,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8,1048576,110,NA,NA,NA,bvh8,503907832,44574976
cpq,cuda,power-plant,bvh8-q16-align16,1048576,84,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-align16,1048576,80,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-align16,1048576,79,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-align16,1048576,79,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-align16,1048576,79,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-align16,1048576,79,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-align16,1048576,79,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-align16,1048576,79,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-align16,1048576,79,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16,1048576,89,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16,1048576,89,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16,1048576,85,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16,1048576,85,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16,1048576,85,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16,1048576,85,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16,1048576,84,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16,1048576,85,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16,1048576,85,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16-ci-align16,1048576,74,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-ci-align16,1048576,74,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-ci-align16,1048576,71,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-ci-align16,1048576,71,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-ci-align16,1048576,70,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-ci-align16,1048576,71,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-ci-align16,1048576,71,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-ci-align16,1048576,70,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-ci-align16,1048576,70,NA,NA,NA,bvh8,492764088,33431232
cpq,cuda,power-plant,bvh8-q16-ci,1048576,86,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16-ci,1048576,86,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16-ci,1048576,82,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16-ci,1048576,81,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16-ci,1048576,81,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16-ci,1048576,81,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16-ci,1048576,81,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16-ci,1048576,82,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q16-ci,1048576,81,NA,NA,NA,bvh8,491371120,32038264
cpq,cuda,power-plant,bvh8-q8-align16,1048576,83,NA,NA,NA,bvh8,484406280,25073424
cpq,cuda,power-plant,bvh8-q8-align16,1048576,82,NA,NA,NA,bvh8,484406280,25073424
cpq,cuda,power-plant,bvh8-q8-align16,1048576,79,NA,NA,NA,bvh8,484406280,25073424
cpq,cuda,power-plant,bvh8-q8-align16,1048576,79,NA,NA,NA,bvh8,484406280,25073424
cpq,cuda,power-plant,bvh8-q8-align16,1048576,79,NA,NA,NA,bvh8,484406280,25073424
cpq,cuda,power-plant,bvh8-q8-align16,1048576,79,NA,NA,NA,bvh8,484406280,25073424
cpq,cuda,power-plant,bvh8-q8-align16,1048576,79,NA,NA,NA,bvh8,484406280,25073424
cpq,cuda,power-plant,bvh8-q8-align16,1048576,79,NA,NA,NA,bvh8,484406280,25073424
cpq,cuda,power-plant,bvh8-q8-align16,1048576,79,NA,NA,NA,bvh8,484406280,25073424
cpq,cuda,power-plant,bvh8-q8,1048576,90,NA,NA,NA,bvh8,483013312,23680456
cpq,cuda,power-plant,bvh8-q8,1048576,88,NA,NA,NA,bvh8,483013312,23680456
cpq,cuda,power-plant,bvh8-q8,1048576,84,NA,NA,NA,bvh8,483013312,23680456
cpq,cuda,power-plant,bvh8-q8,1048576,83,NA,NA,NA,bvh8,483013312,23680456
cpq,cuda,power-plant,bvh8-q8,1048576,83,NA,NA,NA,bvh8,483013312,23680456
cpq,cuda,power-plant,bvh8-q8,1048576,84,NA,NA,NA,bvh8,483013312,23680456
cpq,cuda,power-plant,bvh8-q8,1048576,84,NA,NA,NA,bvh8,483013312,23680456
cpq,cuda,power-plant,bvh8-q8,1048576,83,NA,NA,NA,bvh8,483013312,23680456
cpq,cuda,power-plant,bvh8-q8,1048576,83,NA,NA,NA,bvh8,483013312,23680456
cpq,cuda,power-plant,bvh8-q8-ci-align16,1048576,72,NA,NA,NA,bvh8,478834408,19501552
cpq,cuda,power-plant,bvh8-q8-ci-align16,1048576,70,NA,NA,NA,bvh8,478834408,19501552
cpq,cuda,power-plant,bvh8-q8-ci-align16,1048576,69,NA,NA,NA,bvh8,478834408,19501552
cpq,cuda,power-plant,bvh8-q8-ci-align16,1048576,69,NA,NA,NA,bvh8,478834408,19501552
cpq,cuda,power-plant,bvh8-q8-ci-align16,1048576,69,NA,NA,NA,bvh8,478834408,19501552
cpq,cuda,power-plant,bvh8-q8-ci-align16,1048576,69,NA,NA,NA,bvh8,478834408,19501552
cpq,cuda,power-plant,bvh8-q8-ci-align16,1048576,69,NA,NA,NA,bvh8,478834408,19501552
cpq,cuda,power-plant,bvh8-q8-ci-align16,1048576,69,NA,NA,NA,bvh8,478834408,19501552
cpq,cuda,power-plant,bvh8-q8-ci-align16,1048576,69,NA,NA,NA,bvh8,478834408,19501552
cpq,cuda,power-plant,bvh8-q8-ci,1048576,86,NA,NA,NA,bvh8,477441440,18108584
cpq,cuda,power-plant,bvh8-q8-ci,1048576,81,NA,NA,NA,bvh8,477441440,18108584
cpq,cuda,power-plant,bvh8-q8-ci,1048576,80,NA,NA,NA,bvh8,477441440,18108584
cpq,cuda,power-plant,bvh8-q8-ci,1048576,81,NA,NA,NA,bvh8,477441440,18108584
cpq,cuda,power-plant,bvh8-q8-ci,1048576,81,NA,NA,NA,bvh8,477441440,18108584
cpq,cuda,power-plant,bvh8-q8-ci,1048576,81,NA,NA,NA,bvh8,477441440,18108584
cpq,cuda,power-plant,bvh8-q8-ci,1048576,80,NA,NA,NA,bvh8,477441440,18108584
cpq,cuda,power-plant,bvh8-q8-ci,1048576,81,NA,NA,NA,bvh8,477441440,18108584
cpq,cuda,power-plant,bvh8-q8-ci,1048576,81,NA,NA,NA,bvh8,477441440,18108584
cpq,cuda,white-oak,pbrt-align16,1048576,47,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-align16,1048576,46,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-align16,1048576,46,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-align16,1048576,43,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-align16,1048576,43,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-align16,1048576,43,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-align16,1048576,42,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-align16,1048576,43,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-align16,1048576,42,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt,1048576,46,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt,1048576,46,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt,1048576,45,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt,1048576,42,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt,1048576,42,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt,1048576,42,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt,1048576,42,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt,1048576,42,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt,1048576,42,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-q16,1048576,49,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16,1048576,48,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16,1048576,48,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16,1048576,48,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16,1048576,44,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16,1048576,44,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16,1048576,44,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16,1048576,44,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16,1048576,44,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16-soaos,1048576,54,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16-soaos,1048576,53,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16-soaos,1048576,53,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16-soaos,1048576,53,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16-soaos,1048576,49,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16-soaos,1048576,49,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16-soaos,1048576,49,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16-soaos,1048576,49,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-q16-soaos,1048576,49,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,pbrt-soaos-align16,1048576,48,NA,NA,NA,bvh2,1674192,350832
cpq,cuda,white-oak,pbrt-soaos-align16,1048576,47,NA,NA,NA,bvh2,1674192,350832
cpq,cuda,white-oak,pbrt-soaos-align16,1048576,44,NA,NA,NA,bvh2,1674192,350832
cpq,cuda,white-oak,pbrt-soaos-align16,1048576,44,NA,NA,NA,bvh2,1674192,350832
cpq,cuda,white-oak,pbrt-soaos-align16,1048576,44,NA,NA,NA,bvh2,1674192,350832
cpq,cuda,white-oak,pbrt-soaos-align16,1048576,44,NA,NA,NA,bvh2,1674192,350832
cpq,cuda,white-oak,pbrt-soaos-align16,1048576,44,NA,NA,NA,bvh2,1674192,350832
cpq,cuda,white-oak,pbrt-soaos-align16,1048576,44,NA,NA,NA,bvh2,1674192,350832
cpq,cuda,white-oak,pbrt-soaos-align16,1048576,44,NA,NA,NA,bvh2,1674192,350832
cpq,cuda,white-oak,pbrt-soaos,1048576,56,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-soaos,1048576,56,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-soaos,1048576,51,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-soaos,1048576,51,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-soaos,1048576,51,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-soaos,1048576,51,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-soaos,1048576,51,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-soaos,1048576,51,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,pbrt-soaos,1048576,51,NA,NA,NA,bvh2,1557248,233888
cpq,cuda,white-oak,sg-eq-align16,1048576,52,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,sg-eq-align16,1048576,48,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,sg-eq-align16,1048576,47,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,sg-eq-align16,1048576,47,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,sg-eq-align16,1048576,47,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,sg-eq-align16,1048576,47,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,sg-eq-align16,1048576,47,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,sg-eq-align16,1048576,47,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,sg-eq-align16,1048576,47,NA,NA,NA,bvh2,1440304,116944
cpq,cuda,white-oak,sg-eq,1048576,53,NA,NA,NA,bvh2,1411068,87708
cpq,cuda,white-oak,sg-eq,1048576,52,NA,NA,NA,bvh2,1411068,87708
cpq,cuda,white-oak,sg-eq,1048576,52,NA,NA,NA,bvh2,1411068,87708
cpq,cuda,white-oak,sg-eq,1048576,51,NA,NA,NA,bvh2,1411068,87708
cpq,cuda,white-oak,sg-eq,1048576,48,NA,NA,NA,bvh2,1411068,87708
cpq,cuda,white-oak,sg-eq,1048576,48,NA,NA,NA,bvh2,1411068,87708
cpq,cuda,white-oak,sg-eq,1048576,48,NA,NA,NA,bvh2,1411068,87708
cpq,cuda,white-oak,sg-eq,1048576,49,NA,NA,NA,bvh2,1411068,87708
cpq,cuda,white-oak,sg-eq,1048576,48,NA,NA,NA,bvh2,1411068,87708
