app,machine,scene,layout,ray_count,hits,trace_time-ms,group,ray_type,total-memory-b,bvh-memory-b
rt,x86,lucy,pbrt-soaos,4194304,3153714,126,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,8388608,6308380,242,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,262144,196779,12,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,524288,393812,18,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,1048576,787966,34,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,2097152,1576388,65,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,4194304,3153714,124,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,8388608,6308380,238,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,262144,196779,12,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,524288,393812,18,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,1048576,787966,35,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,2097152,1576388,65,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,4194304,3153714,126,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,8388608,6308380,237,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,262144,196779,12,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,524288,393812,18,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,1048576,787966,33,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,2097152,1576388,67,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,4194304,3153714,126,bvh2,primary,1180918688,170912480
rt,x86,lucy,pbrt-soaos,8388608,6308380,237,bvh2,primary,1180918688,170912480
rt,x86,lucy,ptr,262144,196779,14,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,524288,393812,18,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,1048576,787966,33,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,2097152,1576388,64,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,4194304,3153714,124,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,8388608,6308380,237,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,262144,196779,12,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,524288,393812,18,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,1048576,787966,43,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,2097152,1576388,64,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,4194304,3153714,122,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,8388608,6308380,237,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,262144,196779,13,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,524288,393812,18,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,1048576,787966,35,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,2097152,1576388,64,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,4194304,3153714,122,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,8388608,6308380,233,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,262144,196779,12,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,524288,393812,18,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,1048576,787966,34,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,2097152,1576388,64,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,4194304,3153714,122,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,8388608,6308380,233,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,262144,196779,12,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,524288,393812,18,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,1048576,787966,34,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,2097152,1576388,64,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,4194304,3153714,126,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,8388608,6308380,233,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,262144,196779,12,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,524288,393812,18,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,1048576,787966,35,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,2097152,1576388,66,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,4194304,3153714,123,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,8388608,6308380,238,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,262144,196779,12,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,524288,393812,18,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,1048576,787966,35,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,2097152,1576388,65,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,4194304,3153714,122,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,8388608,6308380,241,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,262144,196779,14,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,524288,393812,18,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,1048576,787966,36,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,2097152,1576388,65,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,4194304,3153714,122,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,8388608,6308380,233,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,262144,196779,12,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,524288,393812,18,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,1048576,787966,33,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,2097152,1576388,67,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,4194304,3153714,126,bvh2,primary,1245010868,235004660
rt,x86,lucy,ptr,8388608,6308380,240,bvh2,primary,1245010868,235004660
rt,x86,lucy,sg-eq-align16,262144,196779,55,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,524288,393812,106,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,1048576,787966,205,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,2097152,1576388,416,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,4194304,3153714,814,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,8388608,6308380,1578,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,262144,196779,55,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,524288,393812,105,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,1048576,787966,205,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,2097152,1576388,407,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,4194304,3153714,803,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,8388608,6308380,1581,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,262144,196779,57,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,524288,393812,110,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,1048576,787966,219,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,2097152,1576388,415,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,4194304,3153714,804,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,8388608,6308380,1612,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,262144,196779,57,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,524288,393812,105,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,1048576,787966,216,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,2097152,1576388,407,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,4194304,3153714,802,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,8388608,6308380,1579,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,262144,196779,57,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,524288,393812,105,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,1048576,787966,206,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,2097152,1576388,409,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,4194304,3153714,805,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,8388608,6308380,1583,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,262144,196779,60,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,524288,393812,104,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,1048576,787966,205,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,2097152,1576388,407,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,4194304,3153714,815,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,8388608,6308380,1664,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,262144,196779,55,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,524288,393812,103,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,1048576,787966,206,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,2097152,1576388,416,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,4194304,3153714,800,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,8388608,6308380,1577,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,262144,196779,57,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,524288,393812,105,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,1048576,787966,206,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,2097152,1576388,413,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,4194304,3153714,831,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,8388608,6308380,1608,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,262144,196779,56,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,524288,393812,104,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,1048576,787966,206,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,2097152,1576388,406,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,4194304,3153714,800,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq-align16,8388608,6308380,1582,bvh2,primary,1095462448,85456240
rt,x86,lucy,sg-eq,262144,196779,60,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,524288,393812,104,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,1048576,787966,207,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,2097152,1576388,417,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,4194304,3153714,806,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,8388608,6308380,1584,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,262144,196779,57,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,524288,393812,110,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,1048576,787966,210,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,2097152,1576388,432,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,4194304,3153714,819,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,8388608,6308380,1582,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,262144,196779,56,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,524288,393812,105,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,1048576,787966,206,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,2097152,1576388,417,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,4194304,3153714,802,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,8388608,6308380,1608,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,262144,196779,58,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,524288,393812,108,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,1048576,787966,206,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,2097152,1576388,416,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,4194304,3153714,805,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,8388608,6308380,1583,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,262144,196779,58,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,524288,393812,105,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,1048576,787966,206,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,2097152,1576388,409,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,4194304,3153714,819,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,8388608,6308380,1614,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,262144,196779,57,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,524288,393812,107,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,1048576,787966,206,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,2097152,1576388,408,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,4194304,3153714,819,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,8388608,6308380,1584,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,262144,196779,59,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,524288,393812,105,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,1048576,787966,214,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,2097152,1576388,417,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,4194304,3153714,802,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,8388608,6308380,1579,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,262144,196779,55,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,524288,393812,104,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,1048576,787966,211,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,2097152,1576388,410,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,4194304,3153714,807,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,8388608,6308380,1588,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,262144,196779,56,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,524288,393812,108,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,1048576,787966,210,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,2097152,1576388,416,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,4194304,3153714,819,bvh2,primary,1074098388,64092180
rt,x86,lucy,sg-eq,8388608,6308380,1582,bvh2,primary,1074098388,64092180
rt,x86,sheep,pbrt-align16,262144,261955,186,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,524288,523900,357,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,1048576,1047818,697,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,2097152,2095619,1378,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,4194304,4191236,2702,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,8388608,8382465,5287,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,262144,261955,190,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,524288,523900,356,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,1048576,1047818,697,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,2097152,2095619,1375,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,4194304,4191236,2684,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,8388608,8382465,5289,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,262144,261955,185,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,524288,523900,359,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,1048576,1047818,704,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,2097152,2095619,1367,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,4194304,4191236,2683,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,8388608,8382465,5292,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,262144,261955,184,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,524288,523900,355,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,1048576,1047818,719,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,2097152,2095619,1379,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,4194304,4191236,2760,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,8388608,8382465,5572,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,262144,261955,184,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,524288,523900,357,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,1048576,1047818,712,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,2097152,2095619,1365,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,4194304,4191236,2688,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,8388608,8382465,5306,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,262144,261955,190,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,524288,523900,364,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,1048576,1047818,704,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,2097152,2095619,1370,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,4194304,4191236,2712,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,8388608,8382465,5333,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,262144,261955,186,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,524288,523900,358,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,1048576,1047818,697,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,2097152,2095619,1368,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,4194304,4191236,2693,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,8388608,8382465,5319,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,262144,261955,186,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,524288,523900,359,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,1048576,1047818,696,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,2097152,2095619,1368,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,4194304,4191236,2697,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,8388608,8382465,5333,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,262144,261955,190,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,524288,523900,362,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,1048576,1047818,706,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,2097152,2095619,1379,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,4194304,4191236,2701,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-align16,8388608,8382465,5327,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,262144,261955,185,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,524288,523900,373,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,1048576,1047818,697,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,2097152,2095619,1368,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,4194304,4191236,2695,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,8388608,8382465,5321,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,262144,261955,191,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,524288,523900,356,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,1048576,1047818,696,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,2097152,2095619,1368,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,4194304,4191236,2697,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,8388608,8382465,5326,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,262144,261955,188,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,524288,523900,360,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,1048576,1047818,696,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,2097152,2095619,1368,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,4194304,4191236,2701,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,8388608,8382465,5329,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,262144,261955,188,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,524288,523900,363,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,1048576,1047818,710,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,2097152,2095619,1369,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,4194304,4191236,2700,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,8388608,8382465,5342,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,262144,261955,191,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,524288,523900,356,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,1048576,1047818,697,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,2097152,2095619,1372,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,4194304,4191236,2939,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,8388608,8382465,5346,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,262144,261955,189,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,524288,523900,362,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,1048576,1047818,702,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,2097152,2095619,1368,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,4194304,4191236,2698,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,8388608,8382465,5330,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,262144,261955,188,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,524288,523900,364,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,1048576,1047818,716,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,2097152,2095619,1369,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,4194304,4191236,2697,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,8388608,8382465,5343,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,262144,261955,185,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,524288,523900,359,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,1048576,1047818,697,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,2097152,2095619,1368,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,4194304,4191236,2698,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,8388608,8382465,5338,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,262144,261955,187,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,524288,523900,363,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,1048576,1047818,698,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,2097152,2095619,1371,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,4194304,4191236,2702,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt,8388608,8382465,5338,bvh2,primary,126387552,19551648
rt,x86,sheep,pbrt-q16,262144,261955,196,bvh2,primary,116611728,9775824
rt,x86,sheep,pbrt-q16,524288,523900,389,bvh2,primary,116611728,9775824
rt,x86,sheep,pbrt-q16,1048576,1047818,742,bvh2,primary,116611728,9775824
rt,x86,sheep,pbrt-q16,2097152,2095619,1458,bvh2,primary,116611728,9775824
rt,x86,sheep,pbrt-q16,4194304,4191236,2890,bvh2,primary,116611728,9775824
rt,x86,sheep,pbrt-q16,8388608,8382465,5683,bvh2,primary,116611728,9775824
rt,x86,sheep,pbrt-q16,262144,261955,202,bvh2,primary,116611728,9775824
rt,x86,sheep,pbrt-q16,524288,523900,382,bvh2,primary,116611728,9775824
